gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_per_month_ratio,avg_monthly_spend,tenure_group,num_services,has_streaming,has_support,is_month_to_month,auto_payment,risk_score
0,0,1,1,-1.201206041878475,0,1,-1.1258872679873848,-0.9669216032952396,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.056105756312056033,-1.1579889799823775,1,1,0,1,1,0,0.45684407998885745
0,0,1,1,0.06238689314432279,1,1,-1.3054870029443117,-0.6042347391215717,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-0.10044536317998977,-1.0780162499327652,3,1,0,0,0,1,-0.45908981577133245
1,0,1,0,-0.34522373105657966,1,1,-0.2162478696407268,-0.4146414051249364,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.09226731962443514,-0.17172523751821225,2,3,0,1,0,0,-0.5679664135217125
1,0,0,0,0.755324954285857,1,0,0.5038140306958415,0.862747818657629,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.10522473928388533,0.7357448306264519,5,2,0,0,1,1,0.09341450428129526
0,1,0,0,-0.7528343552574821,0,1,-0.6153583917672312,-0.7120790451029038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.07872575399673104,-0.4674487904041832,2,2,1,0,1,0,0.6200320808128537
1,0,1,0,1.081413453646579,1,0,1.6263123741766352,1.8857797725954932,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.1060744061468001,1.6452716959892,5,7,1,1,0,0,-0.9768246861927199
1,0,0,0,-1.201206041878475,1,0,0.8497098165388122,-0.890422512858901,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.06290309121537419,0.26179062836011213,1,3,1,0,1,0,0.7697691266700197
0,0,1,1,1.3259798281671205,1,0,1.4783088888880562,2.2282609946585255,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.10734890644117226,1.70490571469439,6,6,1,1,0,0,-1.0260602572033812
1,1,0,0,-1.1196839170382944,1,1,0.17953673146805668,-0.8624301986248427,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0032116115551811307,-0.12454008223011483,1,0,0,0,1,0,0.8311866946317726
0,0,1,1,1.081413453646579,1,0,0.8463838955210911,1.2826104736072454,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10602130196786794,0.8989719958411533,5,7,1,1,0,1,-1.2306162893404589
1,0,1,1,1.6113072651077522,0,1,0.013240680582013184,0.9670848133992327,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10750821897796876,0.07319411401918054,6,6,1,1,0,1,-1.2798518603511204
0,0,1,1,1.2036966409068497,1,1,1.173987115766597,1.763156230572539,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.10681786465185053,1.330224729748625,6,4,1,0,1,0,0.18884014706484503
1,0,0,0,-0.1821794813762187,1,1,0.9860725782653676,0.16439582784908033,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.09640944558114463,1.0671806715155754,3,4,1,1,1,1,-0.18423350956233117
1,0,0,0,-1.201206041878475,1,0,-0.13975168623314688,-0.9219883140164559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.047502879325044024,-0.3240526875389946,1,2,1,1,1,0,0.41446088226318517
1,0,0,1,-0.5490290431570309,1,1,-1.3553758182101248,-0.8150925261691384,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-0.08621344322616742,-1.2170236453580945,2,1,0,0,1,1,0.39720305324913885
1,0,0,0,-1.2827281667186554,1,1,-1.5083681850252848,-1.000252089353287,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.38986552090076293,-1.6169200471542144,1,0,0,0,1,0,1.1128953741257628
1,0,0,0,-0.34522373105657966,1,1,0.7017063312502334,-0.07924098122512978,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.09359492409773947,0.8242493389453428,2,3,0,1,1,0,0.19239322950891355
1,1,0,0,0.9998913288063985,1,1,-0.37755503900018905,0.3304526769854003,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.10591509361000358,-0.22198576316901691,5,2,0,1,0,0,-0.7953636899420865
0,0,0,0,1.6113072651077522,1,0,-1.310475884470893,-0.18543089511225042,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.10803926076729051,-1.098862610272096,6,1,0,0,0,1,-0.7182110425851739
1,0,0,0,1.407501953007301,1,0,-1.4751089748480761,-0.37756096365334324,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.10766753151476528,-1.2470437143086535,6,0,0,0,0,0,-0.4281272401873082
1,0,1,1,0.7960860167059473,1,1,-1.463468251286053,-0.536095843401315,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-0.10495921838922447,-1.2740473656830105,5,0,0,0,0,1,-0.5953759066616682
1,0,1,1,1.570546202687662,1,0,0.8330802114502078,1.8398538480601825,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10787994823049399,1.0009963431986546,6,7,1,1,0,1,-1.3163978512043946
0,0,1,0,-0.2637016062163992,1,0,-1.2921833188734282,-0.707071751697757,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-0.0950818411078403,-1.106480620350538,3,1,0,0,0,0,-0.20149133857637733
0,0,0,0,0.10314795556441304,1,1,1.6080198085791704,0.7179113054497281,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,-0.09991432139066804,1.624618569783415,3,7,1,1,0,0,-0.8032312296396663
0,0,1,1,0.918369203966218,1,1,0.13962567925540614,0.6863896214146853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.1057026768942749,0.31109480880760454,5,0,0,0,0,1,-0.5958834898679638
0,0,1,1,0.021625830724232544,1,0,-1.4884126589189595,-0.713115797481943,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.09938327960134631,-1.290511568892094,3,0,0,0,0,0,-0.16824463856402352
1,0,1,0,1.6113072651077522,1,1,1.4899496124500797,2.46768461853281,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.10787994823049399,1.5992361200379608,6,6,1,1,0,0,-1.026314048806529
1,0,0,1,-1.2827281667186554,1,1,-1.5183459480784474,-1.0003844407208238,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.3894937916482377,-1.6218327793630118,1,0,0,0,1,0,1.112641582522615
1,0,0,0,-0.9158786049378431,0,1,-1.0294355584734796,-0.8771873761052091,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.05514749855084626,-1.047639189108367,1,1,1,0,1,0,0.7578409213220759
0,1,1,0,0.18467008040459354,1,0,0.8364061324679285,0.47866415006549234,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,-0.10108261332717584,0.9698070439824023,4,3,1,1,1,0,0.017784606543269205
1,0,0,0,-0.8343564800976626,0,0,-1.0261096374557588,-0.8136587196874885,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.07453052386108937,-0.8215618031691159,1,2,0,1,1,0,0.32690277917721505
1,0,1,1,-1.2827281667186554,1,0,-1.4784348958657971,-0.9998550352506761,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.39098070865833856,-1.6021818505278218,1,0,0,0,0,0,0.35253573109513664
1,0,1,0,1.2036966409068497,0,1,-0.8731172706405986,0.02593423884420787,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.10655234375718967,-0.716874754954446,6,3,0,1,0,1,-1.1704676793944448
0,0,0,0,-1.2827281667186554,0,0,-1.3171277265063348,-0.9977153548088292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39554766804650543,-1.5227593464855949,1,0,0,0,1,0,1.1172098313792742
0,0,0,0,-0.5897901055771212,1,1,-0.1414146467420072,-0.4987065820721357,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.0874348393416074,0.05702794989743074,2,3,0,1,1,0,0.1967076867624252
1,1,1,0,1.4890240778474815,1,1,0.8347431719590681,1.7013260833715418,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.10750821897796876,0.9380052908174527,6,3,1,0,1,0,0.2246247631086762
1,0,0,0,-1.2419671042985652,1,1,0.3292031772654958,-0.9449733348453673,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15700369628318464,-0.3554384960435992,1,1,0,0,1,0,0.9098620916075715
1,0,1,1,-0.5490290431570309,1,0,-1.4717830538303551,-0.8257909283783726,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.08897486053064041,-1.256734897379208,2,0,0,0,1,0,0.6852565228218225
1,0,0,0,-0.8343564800976626,1,1,0.6518175159844203,-0.541411956664048,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.07299050267205637,0.7331279819365659,1,2,1,0,1,0,0.7086053503114147
1,0,0,0,-0.9566396673579334,1,0,-1.4784348958657971,-0.9286499995158141,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.05599716541376102,-1.3408244970197924,1,0,0,0,1,0,0.7933717457627595
1,0,0,0,-0.22294054379630893,1,0,0.5603546879970964,-0.032741534097159165,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,-0.0956659870760942,0.6517665862492669,3,5,1,1,0,0,-0.7276013319016403
1,0,0,1,-0.22294054379630893,1,1,0.4871844256072372,-0.0468590133010971,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.09593150797075506,0.6143381171278415,3,2,0,1,1,0,0.14239628368880883
1,0,1,1,-1.2827281667186554,1,0,0.8081358038173013,-0.9695245135234657,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.4098857963581921,-0.47634738601171833,1,2,1,0,1,0,1.0547770970049306
0,1,0,0,-0.34522373105657966,1,1,-1.481760816883518,-0.8059382232478349,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.09189559037190992,-1.3336846595430067,2,0,0,0,1,0,0.682972398393493
1,1,0,0,-0.7528343552574821,1,1,0.33585501930093764,-0.5514706605968537,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.07692021191303715,0.32743128097925894,2,1,0,0,1,0,0.6575932380787191
0,1,0,0,-0.019135231695857704,1,1,0.31756245370347297,-0.004330107199234236,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.09789636259124547,0.3235600479987269,3,1,0,0,1,0,0.5578531380416577
0,0,0,0,-0.8751175425177529,1,0,-1.4917385799366805,-0.9153486870783539,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-0.06539660508475563,-1.357773423140144,1,0,0,0,0,0,0.025398354637701383
1,0,0,0,-1.2827281667186554,1,1,-1.325442529050637,-0.9978256476151101,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.39533525133077674,-1.5268532899929261,1,1,0,0,1,0,1.0806638405259998
1,1,0,1,0.22543114282468377,1,1,0.5187806752755855,0.3864152468922605,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.10177296765329409,0.7196932969229075,4,2,0,1,1,0,0.0535692225871004
0,0,1,1,-0.9566396673579334,1,0,-1.5000533824809827,-0.9159222096710138,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.06571523015834868,-1.2463362808705862,1,0,0,0,0,0,0.02514456303455339
1,0,1,1,0.8776081415461278,1,1,0.026544364652896852,0.5646704804032329,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.1054902601785462,0.1876607744841634,5,4,0,1,0,1,-1.1212321083837833
0,0,0,0,-0.14141841895612844,1,1,0.20448113910096322,-0.09117466286470864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,-0.09715290408619505,0.33463662155216195,3,3,1,0,0,1,-0.5291362982401083
1,1,1,0,0.46999751734522527,1,1,0.8097987643261616,0.773565055499002,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.1035254055580558,1.0042583973852965,4,3,1,0,1,0,0.39669547004284345
1,0,1,1,1.081413453646579,1,1,0.7283136993920002,1.2790590452450048,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.10639303122039315,0.8945767380916826,5,6,1,1,0,0,-0.9407862785457409
0,0,0,0,-1.201206041878475,1,1,-0.3176884606812135,-0.9223191924352983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.03369579280267908,-0.3301936027999915,1,1,1,0,1,0,0.8215426137121584
0,0,1,1,-0.5897901055771212,1,1,-0.11148135758251944,-0.5291032794831145,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.08525756800538832,-0.06173898882765278,2,3,0,1,0,0,-0.5628905814587577
1,1,0,0,1.407501953007301,1,0,-1.322116608032916,-0.27115046415366106,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.10729580226224009,-1.130873973344621,6,1,0,0,0,1,-0.7177034593788785
0,0,1,1,-0.4267458558967602,1,0,-0.32267734220779476,-0.47678037218351954,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.090992819330063,-0.21885471517461003,2,2,0,1,1,0,0.23046196998107443
1,0,0,1,0.021625830724232544,0,0,-1.0244466769468983,-0.5174122420173534,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.09906465452775327,-0.8632021213708838,3,2,0,1,0,1,-0.8750542533304766
1,0,0,0,-1.1196839170382944,1,0,-1.4934015404455407,-0.9616275485937629,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.01723111479327479,-1.351904345728034,1,0,0,0,1,0,0.8212888221090108
0,0,0,0,-1.2419671042985652,1,0,-1.4934015404455407,-0.9920242460047417,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.15535746673628728,-1.5197560295286168,1,0,0,0,1,0,0.9448853328419595
1,0,1,1,1.6113072651077522,1,0,0.8264283694147659,1.7878618191794304,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10777373987262964,0.9078869672227178,6,7,1,1,0,1,-1.3163978512043946
1,0,0,1,-0.9566396673579334,1,0,-1.4784348958657971,-0.9276353056980312,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.05674062391881144,-1.333291640966303,1,0,0,0,1,0,0.792864162556464
1,0,1,1,1.407501953007301,1,0,-1.2822055558202659,-0.2637608461328498,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.10697717718864704,-1.1228039919029693,6,1,0,0,0,0,-0.4636580646279917
0,0,1,0,-0.6713122304173017,1,1,0.6684471210730246,-0.40081068721732854,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.08254925487984749,0.7190349908069286,2,2,1,0,1,0,0.6172403731782286
0,0,0,0,-0.9974007297780236,1,1,-1.4684571328126343,-0.9481497676662535,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.03592378577739965,-1.4355124976121565,1,0,0,0,1,0,0.8078378671421804
1,0,0,0,-1.1196839170382944,0,1,-0.7184619433165782,-0.9122384299412363,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.01085861332141403,-0.7408161365853194,1,4,0,1,1,0,0.30000086924355485
1,0,1,1,-0.3859847934766699,1,1,-0.5488399714128138,-0.5380590553531126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.09120523604579167,-0.4799631569173935,2,1,0,0,0,1,-0.36797863024129407
1,0,0,0,-1.2827281667186554,1,1,0.4888473861160975,-0.973759757284647,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.40919544203207386,-0.6335548166932398,1,1,1,0,1,0,1.0905617130487617
0,1,1,0,0.7145638918657667,1,1,0.20614409960982355,0.5109137666219881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.10432196824203839,0.27599169959834285,5,0,0,0,1,0,0.4202980891355831
1,0,0,0,-0.6305511679972114,1,0,-1.510031145534145,-0.8460406876115211,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.08732863098374305,-1.2647492011891597,2,0,0,0,0,1,-0.32889472335654235
0,0,1,0,1.4482630154273912,1,1,1.5281977041538695,2.3235760378463626,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.1074551147990366,1.649146204124538,6,6,1,1,0,0,-1.0260602572033812
1,0,0,0,-1.2827281667186554,1,0,0.6534804764932807,-0.971575959720288,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4095671712845991,-0.5524947352480803,1,2,1,0,1,0,1.0545233054017829
0,1,1,0,-0.3044626686364894,1,1,0.1479404817997083,-0.20896737997256576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.09497563274997596,0.34766846252469913,3,0,0,0,1,0,0.5961756701169663
1,0,0,0,1.407501953007301,0,1,-0.5155807612356051,0.45642912031929006,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.10734890644117226,-0.3365506782781755,6,4,1,1,0,0,-0.9534758587031279
1,0,0,0,-0.019135231695857704,1,0,-1.4800978563746574,-0.6967262864686213,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-0.10002052974853239,-1.234074101277428,3,0,0,0,0,1,-0.42254382491805803
0,1,1,0,1.407501953007301,1,1,1.355249811232384,2.1288210005157873,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,-0.10740201062010442,1.4892498713474016,6,5,1,1,0,0,-0.9897680579532545
1,1,1,0,1.6113072651077522,0,1,-0.013366687559753681,1.0386648446754492,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10787994823049399,0.14598770473433664,6,6,1,1,0,1,-1.280105651954268
1,0,1,0,1.570546202687662,1,1,1.45502744176401,2.384148847055758,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.10777373987262964,1.5622104949576567,6,6,1,1,0,1,-1.280105651954268
1,0,0,1,-1.2827281667186554,1,1,-0.4972881956381404,-0.9868404841095458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40537194114895747,-1.1190965166627302,1,1,0,0,1,0,1.0877700054141366
1,0,0,0,0.5515196421854057,0,0,-1.149168715111431,-0.39999452045085093,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10363161391592014,-0.9745377338414595,4,1,0,0,1,0,0.46927986854309667
0,1,0,0,-1.2419671042985652,0,1,-1.1458427940937101,-0.9741568113872578,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.08743722188203806,-1.077610130736838,1,1,0,0,1,0,0.8598651457874671
0,0,0,0,-1.2827281667186554,1,1,-0.6469546414355796,-0.9888257546225996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.404309857570314,-1.1927874997946935,1,0,0,0,1,0,1.1233008298548202
0,0,1,0,0.6330417670255862,1,1,0.026544364652896852,0.35641560358389235,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,-0.10400334316844535,0.13221240362086834,4,3,1,0,0,0,-0.36493313100352126
0,0,1,0,1.1629355784867594,1,1,1.2787536278248042,1.8668535270377142,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,-0.10687096883078269,1.5070765389557246,6,5,1,1,0,0,-0.9895142663501069
0,0,1,0,-0.019135231695857704,1,0,0.6418397529312578,0.13199180136379143,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.09800257094910982,0.6302324434007043,3,2,1,0,1,0,0.5215609387915308
0,0,0,0,-1.2419671042985652,1,0,-0.6785508911039276,-0.9723700679255095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16677486520670443,-1.0333955408576598,1,0,0,0,1,0,0.9530066641426871
0,0,0,0,-1.201206041878475,1,0,-1.5000533824809827,-0.9828920016446945,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.059982361374104676,-1.4543904899131623,1,0,0,0,1,0,0.8766153915952176
0,0,0,0,-1.1196839170382944,1,1,0.6834137656527687,-0.8209601034632751,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.009053071237720143,0.3885653205855357,1,2,1,1,1,1,0.12006262261180801
0,0,1,1,1.570546202687662,1,0,0.8330802114502078,1.7893618013448487,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.10772063569369747,0.9489377575594304,6,7,1,1,0,0,-1.0626062480566558
1,0,1,0,0.18467008040459354,1,1,-0.32600326322551565,-0.11294646282453162,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.10087019661144717,-0.1859787112333367,4,2,0,1,1,0,0.054330597396543535
1,0,1,1,1.3259798281671205,1,1,1.305360995966571,1.9470143386425747,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.10703028136757922,1.3885552368410812,6,5,1,1,0,0,-0.9895142663501069
0,0,0,1,1.407501953007301,1,1,1.3885090214095928,2.1872982464058492,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,-0.1074551147990366,1.5530924639781283,6,5,1,1,0,0,-0.9897680579532545
1,0,0,1,0.6738028294456765,1,0,0.34416982184523986,0.6139051891269666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.10442817659990274,0.47315274375661187,5,1,0,0,1,1,0.1302142867377176
1,0,1,1,0.7145638918657667,1,1,0.18785153401235885,0.529354723832132,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,-0.1045343849577671,0.30283486838721285,5,4,1,1,0,1,-1.120724525177488
1,0,1,1,-0.3044626686364894,1,0,-1.505042264007564,-0.8274673790338402,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.0899838399303517,-1.4183310355005885,3,0,0,0,0,0,-0.16164605688218234
0,0,0,1,-0.6305511679972114,1,1,-0.29939589508374853,-0.5952569046903174,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.08366444263742312,-0.2304389377229545,2,2,0,0,0,0,-0.14489581107443159
0,0,1,1,1.2852187657470302,1,1,-1.3570387787189853,-0.32100281259256686,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.1070833855465114,-1.1506395325980163,6,1,0,0,0,0,-0.4639118562311394
1,0,1,0,-0.3044626686364894,0,1,-0.889746875729203,-0.5807423713837687,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-0.09444459096065423,-0.7138583373782444,3,2,1,0,0,1,-0.4910675577679476
1,1,0,0,-0.3859847934766699,1,1,1.3818571793741514,0.08679380934993397,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.09253284051909601,1.4528563511446295,2,5,1,0,1,0,0.501257610539712
1,1,1,0,-0.34522373105657966,0,0,-1.0177948349114565,-0.6434769195962678,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.0933294032030786,-0.8512543566390882,2,2,0,1,1,0,0.22893922036218786
0,0,0,0,0.18467008040459354,1,1,1.1706611947488759,0.6722500836494913,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.10134813422183671,1.3479989948800548,4,4,1,0,1,0,0.3621798120147508
0,0,0,0,-0.46750691831685043,1,1,0.12632199518452294,-0.35009805488943274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.09088661097219865,0.286688355194298,2,0,0,0,1,0,0.6837337732029362
1,0,0,0,-1.2827281667186554,1,1,-0.6336509573646961,-0.9886492861325503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4044160659281783,-1.1862371901829634,1,0,0,0,1,0,1.1235546214579677
0,0,0,0,-0.9158786049378431,1,1,0.36246238744270454,-0.6659325349550317,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06359106300106175,0.3780946506711853,1,1,0,0,1,0,0.7517499228465301
1,0,0,0,-1.0789228546182041,1,1,0.65015455547556,-0.7634093171459719,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.03486170219875619,0.6667995468081874,1,2,1,0,1,0,0.7360148434513702
1,0,1,0,0.755324954285857,1,1,1.0492650776020644,1.1577590168974192,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.10485301003136012,1.156916638041471,5,4,1,1,0,1,-1.1209783167806355
0,0,0,0,-0.9158786049378431,1,1,-1.4734460143392158,-0.9262014992163812,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.05732476988706535,-1.378429824500735,1,0,0,0,1,0,0.7923565793501683
0,0,0,0,-1.0789228546182041,0,0,-0.46236602495207113,-0.8731506593953332,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.027586429685048507,-0.4970496395395912,1,4,1,1,1,1,0.034281060747872114
